effect,term,estimate,std.error,df,statistic,p.value,iteration,seed,warnings,errors
fixed,a.hemisphereleft:regionfrontal,0.026459094109740473,0.01141668916413727,2718,2.3175803185441213,0.02054606595504908,852,852,,
fixed,a.hemisphereleft:regionoccipital,0.00974758946559126,0.011416689164137166,2718,0.8538017743542506,0.3932900707380831,852,852,,
fixed,a.hemisphereleft:regionparietal,-0.08692805069306582,0.011416689164137173,2718,-7.6141208228853,3.639008360291184e-14,852,852,,
fixed,b.(Intercept),-0.10836877174223734,0.022369027817495498,296,-4.844590146089354,2.049436745189962e-6,852,852,,
fixed,b.Spell_grouplow,-0.06851124793023354,0.07390710910381129,296,-0.9269913105923461,0.3546862622585679,852,852,,
fixed,xs.(Intercept),16.3673557599427,4.353355154497389,296,3.759710655133161,2.0495885891325092e-4,852,852,,
fixed,xs.Spell_grouplow,-7.382577294565824,5.318969939831783,296,-1.3879712384310454,0.16618962568725346,852,852,,
random,intercepts,0.3934804,NA,NA,NA,NA,852,852,,
random,residuals,0.3133876,NA,NA,NA,NA,852,852,,
fixed,a.(Intercept),2.0701242013281513,0.07919120925936618,2718,26.14083331583059,1.4611394267303063e-134,853,853,,
fixed,a.SexM,-0.03954429363990297,0.05116804588815085,296,-0.7728318123843063,0.44023859717664593,853,853,,
fixed,a.hemisphereleft,-0.00910664823012993,0.005552334201731172,2718,-1.640147710721475,0.10109017335055209,853,853,,
fixed,a.regioncentral,-0.5975810785471096,0.011104668403461982,2718,-53.813500487849616,0,853,853,,
fixed,a.regionfrontal,0.14820157610631218,0.011104668403462102,2718,13.345880374069287,2.1172246097446706e-39,853,853,,
fixed,a.regionoccipital,0.23271156259466086,0.011104668403462196,2718,20.956191949154142,1.631909241816745e-90,853,853,,
fixed,a.regionparietal,-0.04636702020271692,0.011104668403462305,2718,-4.175452928271161,3.067491986813076e-5,853,853,,
fixed,a.Spell_grouplow,0.08500399969754156,0.2289306851352761,296,0.3713088948618327,0.7106731008858319,853,853,,
fixed,a.hemisphereleft:regioncentral,-0.014159037310370312,0.011104668403462255,2718,-1.2750526891875271,0.20239957216948215,853,853,,
fixed,a.hemisphereleft:regionfrontal,0.02501377739247307,0.011104668403462225,2718,2.2525460899556666,0.02436724927036115,853,853,,
fixed,a.hemisphereleft:regionoccipital,0.005094743356560036,0.011104668403462203,2718,0.45879293027530677,0.6464195561518585,853,853,,
fixed,a.hemisphereleft:regionparietal,-0.07759076312846974,0.011104668403462189,2718,-6.98722017708144,3.5129754069276078e-12,853,853,,
fixed,b.(Intercept),-0.1478582210264731,0.03311315488635607,296,-4.465241126492497,1.1388146189072312e-5,853,853,,
fixed,b.Spell_grouplow,-0.041192477183879465,0.08214030325386136,296,-0.5014892269945818,0.6163996262866136,853,853,,
fixed,xs.(Intercept),10.340812065742195,2.0736677631578866,296,4.986725573625488,1.0479986104031286e-6,853,853,,
fixed,xs.Spell_grouplow,1.507791393956425,3.7788645218715184,296,0.3990064701260253,0.690176142353544,853,853,,
random,intercepts,0.4008812,NA,NA,NA,NA,853,853,,
random,residuals,0.3048226,NA,NA,NA,NA,853,853,,
fixed,a.(Intercept),1.923779447782649,0.06279462428859788,2718,30.636053158645385,2.5560405107890744e-177,854,854,,
fixed,a.SexM,0.024647095123718078,0.04732894092065932,296,0.5207616026108773,0.6029221846625286,854,854,,
fixed,a.hemisphereleft,-0.013596732668168446,0.005745362032964469,2718,-2.366558032401808,0.018024094936500024,854,854,,
fixed,a.regioncentral,-0.6052894801619038,0.011490724065929093,2718,-52.676356745580115,0,854,854,,
fixed,a.regionfrontal,0.1534582269322569,0.011490724065928801,2718,13.35496580126544,1.8882396484030305e-39,854,854,,
fixed,a.regionoccipital,0.236497616799432,0.011490724065928808,2718,20.58161134516075,1.365493830777431e-87,854,854,,
fixed,a.regionparietal,-0.05349867169879165,0.011490724065928864,2718,-4.6558138017969215,3.381972393615184e-6,854,854,,
fixed,a.Spell_grouplow,-0.20841942098678584,0.16247975033830875,296,-1.2827408988063027,0.20058640531073377,854,854,,
fixed,a.hemisphereleft:regioncentral,-0.014234965208021207,0.011490724065928819,2718,-1.238822299303953,0.2155182853623163,854,854,,
fixed,a.hemisphereleft:regionfrontal,0.0068393209651824135,0.011490724065929,2718,0.5952036552214841,0.5517568974742015,854,854,,
fixed,a.hemisphereleft:regionoccipital,0.018051355721324804,0.011490724065928827,2718,1.570950239319463,0.11631060379826523,854,854,,
fixed,a.hemisphereleft:regionparietal,-0.05605304222097663,0.0114907240659289,2718,-4.878112284253634,1.1328305909904242e-6,854,854,,
fixed,b.(Intercept),-0.09538095969104717,0.02738202506101028,296,-3.483342063946238,5.699732942861661e-4,854,854,,
fixed,b.Spell_grouplow,0.012254150166314929,0.05471964004509164,296,0.2239442758800481,0.822955152824487,854,854,,
fixed,xs.(Intercept),11.156438312078121,3.1933187913203107,296,3.493681351953394,5.491957229311586e-4,854,854,,
fixed,xs.Spell_grouplow,6.135851325589107,13.009137525021265,296,0.4716570421204059,0.6375190769547816,854,854,,
random,intercepts,0.3678525,NA,NA,NA,NA,854,854,,
random,residuals,0.3154199,NA,NA,NA,NA,854,854,,
fixed,a.(Intercept),1.832776455105273,0.08210102791496278,2718,22.323428849192915,1.6973526709423463e-101,855,855,,
fixed,a.SexM,-0.026530567748164702,0.05455644199078581,296,-0.48629578433002507,0.6271173004149084,855,855,,
fixed,a.hemisphereleft,-0.007291039266994305,0.005649414709896545,2718,-1.2905831208004594,0.19695804334988312,855,855,,
fixed,a.regioncentral,-0.5813626150177889,0.011298829419793325,2718,-51.453349140695586,0,855,855,,
fixed,a.regionfrontal,0.1396403235358691,0.011298829419793282,2718,12.35883102113634,3.549793592229481e-34,855,855,,
fixed,a.regionoccipital,0.2306931399825653,0.011298829419793176,2718,20.41743718853206,2.5361680628581967e-86,855,855,,
fixed,a.regionparietal,-0.03687907571052948,0.011298829419793328,2718,-3.263973137422943,0.001112231381760136,855,855,,
fixed,a.Spell_grouplow,0.15930307273504482,0.21274312027605516,296,0.7488048145967465,0.45456946321436065,855,855,,
fixed,a.hemisphereleft:regioncentral,0.005180858191333801,0.011298829419793226,2718,0.4585305254947918,0.6466079971636464,855,855,,
fixed,a.hemisphereleft:regionfrontal,0.012075360023273845,0.011298829419793282,2718,1.0687266419050665,0.28528776827996644,855,855,,
fixed,a.hemisphereleft:regionoccipital,0.0030652773642785573,0.01129882941979325,2718,0.2712915869770381,0.7861873783946949,855,855,,
fixed,a.hemisphereleft:regionparietal,-0.07268127957000277,0.011298829419793243,2718,-6.432638007852389,1.4766676269146227e-10,855,855,,
fixed,b.(Intercept),-0.08029261601584949,0.03737808449948096,296,-2.1481201375357917,0.0325156055267601,855,855,,
fixed,b.Spell_grouplow,-0.03598027395996803,0.07378335943718708,296,-0.48764754321871984,0.6261604928835469,855,855,,
fixed,xs.(Intercept),10.302136641625077,3.971527295358506,296,2.5939987001134566,0.0099586468084242,855,855,,
fixed,xs.Spell_grouplow,8.31894351012404,15.276500954969453,296,0.5445581769441702,0.5864674305510152,855,855,,
random,intercepts,0.4217642,NA,NA,NA,NA,855,855,,
random,residuals,0.3101524,NA,NA,NA,NA,855,855,,
fixed,a.(Intercept),2.091816556821697,0.10549041582691102,2718,19.829446499234162,7.717259156817798e-82,856,856,,
fixed,a.SexM,0.08354182119669848,0.052811716440951374,296,1.5818804391655465,0.11474475769246574,856,856,,
fixed,a.hemisphereleft,-0.001216812897026865,0.005621371650361557,2718,-0.21646191938734413,0.8286439498133493,856,856,,
fixed,a.regioncentral,-0.6201509838646537,0.011242743300723224,2718,-55.16011237442027,0,856,856,,
fixed,a.regionfrontal,0.1637553829497744,0.011242743300723435,2718,14.56542932357419,2.478686105163236e-46,856,856,,
fixed,a.regionoccipital,0.23425443393387904,0.01124274330072337,2718,20.836056438183274,1.4261623674543683e-89,856,856,,
fixed,a.regionparietal,-0.04809800855783256,0.011242743300723316,2718,-4.278138108404389,1.9497433817665045e-5,856,856,,
fixed,a.Spell_grouplow,-0.11003153045317347,0.2005622710384327,296,-0.5486152997942904,0.5836830371530166,856,856,,
fixed,a.hemisphereleft:regioncentral,2.0390968298891144e-4,0.011242743300723215,2718,0.018137004246623196,0.9855308888941092,856,856,,
fixed,a.hemisphereleft:regionfrontal,0.015181199745120522,0.011242743300723305,2718,1.3503109818529642,0.17702867384737864,856,856,,
fixed,a.hemisphereleft:regionoccipital,-0.0024502760189286108,0.011242743300723371,2718,-0.21794289466441497,0.8274899655793132,856,856,,
fixed,a.hemisphereleft:regionparietal,-0.07615399135206119,0.011242743300723324,2718,-6.773612926585424,1.5337948920553478e-11,856,856,,
fixed,b.(Intercept),-0.2327656237537876,0.07305681713853038,296,-3.1860904001938284,0.001596144516037484,856,856,,
fixed,b.Spell_grouplow,0.08385655335059239,0.09607869528170895,296,0.8727903007500211,0.38348484314746567,856,856,,
fixed,xs.(Intercept),6.126308658044646,1.3714921942271738,296,4.46689283674471,1.1306136099690706e-5,856,856,,
fixed,xs.Spell_grouplow,6.133911501562277,4.248014522965189,296,1.443947865150117,0.14981122097314067,856,856,,
random,intercepts,0.4102926,NA,NA,NA,NA,856,856,,
random,residuals,0.3086128,NA,NA,NA,NA,856,856,,
fixed,a.(Intercept),1.8561560728036897,0.07227821567892515,2718,25.68071244383122,2.103300284711486e-130,857,857,,
fixed,a.SexM,0.048240569986450696,0.05133656745079831,296,0.9396921606160198,0.34814167003896745,857,857,,
fixed,a.hemisphereleft,-0.007997684570343166,0.0057706412158108214,2718,-1.3859264978093822,0.16588304270475848,857,857,,
fixed,a.regioncentral,-0.604385094675837,0.011541282431621641,2718,-52.36723893177581,0,857,857,,
fixed,a.regionfrontal,0.1595555684764592,0.011541282431621913,2718,13.824769424175386,4.632731149219059e-42,857,857,,
fixed,a.regionoccipital,0.22540609772600725,0.01154128243162169,2718,19.530420389715303,1.3495111384468875e-79,857,857,,
fixed,a.regionparietal,-0.04069755041171512,0.011541282431621851,2718,-3.526258945037883,4.284462957195223e-4,857,857,,
fixed,a.Spell_grouplow,-0.02965999414430514,0.15466365828119935,296,-0.19177093361117373,0.848053126484511,857,857,,
fixed,a.hemisphereleft:regioncentral,0.0066843979698298405,0.011541282431621828,2718,0.5791728960306295,0.5625205123698427,857,857,,
fixed,a.hemisphereleft:regionfrontal,0.02359808658930335,0.011541282431621721,2718,2.044667629365645,0.04098377892033729,857,857,,
fixed,a.hemisphereleft:regionoccipital,-0.002584813784792071,0.011541282431621754,2718,-0.22396244092510778,0.8228033611700933,857,857,,
fixed,a.hemisphereleft:regionparietal,-0.08335156179270152,0.011541282431621811,2718,-7.222036397300845,6.618940620389647e-13,857,857,,
fixed,b.(Intercept),-0.08137560971923156,0.02712527754186263,296,-2.999991782338227,0.0029294223867907614,857,857,,
fixed,b.Spell_grouplow,0.004387469081123496,0.05400375995015411,296,0.08124377052955506,0.9353029963739197,857,857,,
fixed,xs.(Intercept),13.321210494217636,4.8152316144760965,296,2.7664734660259955,0.006023095072300673,857,857,,
fixed,xs.Spell_grouplow,10.78517052315875,31.43934091918787,296,0.34304696624783276,0.7318066302265483,857,857,,
random,intercepts,0.3987159,NA,NA,NA,NA,857,857,,
random,residuals,0.3168077,NA,NA,NA,NA,857,857,,
fixed,a.(Intercept),1.8966384886166843,0.06487186745942708,2718,29.236687070907927,1.2696486125804417e-163,859,859,,
fixed,a.SexM,0.013323502876079822,0.04847963292337106,296,0.274826810201709,0.7836410221987155,859,859,,
fixed,a.hemisphereleft,-0.00374887245268547,0.005865286012290335,2718,-0.6391627696978366,0.5227709094018003,859,859,,
fixed,a.regioncentral,-0.6066938757558423,0.011730572024580598,2718,-51.719035907588946,0,859,859,,
fixed,a.regionfrontal,0.12755639898680807,0.011730572024580678,2718,10.873843041884202,5.474833669579207e-27,859,859,,
fixed,a.regionoccipital,0.2315641467650588,0.011730572024580676,2718,19.74022633165976,3.6247356656990417e-81,859,859,,
fixed,a.regionparietal,-0.018923037377820456,0.01173057202458057,2718,-1.6131385015298991,0.1068305090828752,859,859,,
fixed,a.Spell_grouplow,-0.05251939559232624,0.15107147863575635,296,-0.3476460021878391,0.7283531293128589,859,859,,
fixed,a.hemisphereleft:regioncentral,0.004137677583610976,0.011730572024580646,2718,0.3527259859911983,0.7243212258957976,859,859,,
fixed,a.hemisphereleft:regionfrontal,0.01869723555117868,0.011730572024580596,2718,1.5938894976306293,0.1110770578660537,859,859,,
fixed,a.hemisphereleft:regionoccipital,0.00409475107860199,0.011730572024580615,2718,0.34906661584974014,0.7270663378424054,859,859,,
fixed,a.hemisphereleft:regionparietal,-0.06407682395688753,0.011730572024580685,2718,-5.4623784605404175,5.123360642535658e-8,859,859,,
fixed,b.(Intercept),-0.08271102340919481,0.026318432041552833,296,-3.1427033068917853,0.0018436505046259552,859,859,,
fixed,b.Spell_grouplow,-0.011486297989691467,0.054952246272596934,296,-0.2090232659955767,0.8345738491513137,859,859,,
fixed,xs.(Intercept),12.252099511838036,3.835429534751753,296,3.1944530334412855,0.0015521250149934317,859,859,,
fixed,xs.Spell_grouplow,9.690863240072241,21.500817016917317,296,0.4507206973784883,0.6525208403764946,859,859,,
random,intercepts,0.3748902,NA,NA,NA,NA,859,859,,
random,residuals,0.3220037,NA,NA,NA,NA,859,859,,
fixed,a.(Intercept),1.9403134409674474,0.07512991070716338,2718,25.82611136768522,1.0320559566361041e-131,860,860,,
fixed,a.SexM,0.002197717312132177,0.05246717896752308,296,0.041887468611425685,0.9666166464700789,860,860,,
fixed,a.hemisphereleft,-0.016769768453225597,0.005685920751182603,2718,-2.9493496633307257,0.003211607554081207,860,860,,
fixed,a.regioncentral,-0.5954163007160013,0.011371841502365088,2718,-52.35882865516267,0,860,860,,
fixed,a.regionfrontal,0.1421324963203359,0.011371841502365079,2718,12.498635009182605,6.785788653675086e-35,860,860,,
fixed,a.regionoccipital,0.2438394009489205,0.011371841502365143,2718,21.4423847622398,2.3073720320525673e-94,860,860,,
fixed,a.regionparietal,-0.04366754440776845,0.011371841502365329,2718,-3.8399712481646575,1.258579006568565e-4,860,860,,
fixed,a.Spell_grouplow,-0.10619383314885893,0.16895273862052068,296,-0.6285416502621924,0.53013386882573,860,860,,
fixed,a.hemisphereleft:regioncentral,-0.006522908535479927,0.011371841502365199,2718,-0.5736017806898949,0.5662847634940688,860,860,,
fixed,a.hemisphereleft:regionfrontal,0.004634106220909305,0.01137184150236526,2718,0.4075071060342729,0.683667668677234,860,860,,
fixed,a.hemisphereleft:regionoccipital,0.006274499934547776,0.011371841502365244,2718,0.5517575964493292,0.5811598023879813,860,860,,
fixed,a.hemisphereleft:regionparietal,-0.04260042064766305,0.011371841502365166,2718,-3.7461321140294492,1.8331421286728577e-4,860,860,,
fixed,b.(Intercept),-0.12571895063635727,0.03545251804177364,296,-3.546121899951446,4.542980166369598e-4,860,860,,
fixed,b.Spell_grouplow,0.04257885528922528,0.061580778117962524,296,0.6914309398244748,0.48983669839983734,860,860,,
fixed,xs.(Intercept),9.616564537236174,2.412575259074522,296,3.98601639516321,8.469126965389803e-5,860,860,,
fixed,xs.Spell_grouplow,9.086255763224838,15.744545430420018,296,0.5771049919084544,0.5643071879135506,860,860,,
random,intercepts,0.4102359,NA,NA,NA,NA,860,860,,
random,residuals,0.3121565,NA,NA,NA,NA,860,860,,
fixed,a.(Intercept),1.8754399574530123,0.06927392550300047,2718,27.07281193949058,4.0660826886707742e-143,861,861,,
fixed,a.SexM,-0.10434740984135454,0.052280057858926164,296,-1.995931414669208,0.04685740828332542,861,861,,
fixed,a.hemisphereleft,-0.0020153942070311815,0.005766861133034291,2718,-0.3494785396316214,0.7267571533196515,861,861,,
fixed,a.regioncentral,-0.6129931123987076,0.01153372226606854,2718,-53.14789954688725,0,861,861,,
fixed,a.regionfrontal,0.14508750732047976,0.011533722266068308,2718,12.579417465887893,2.589015048291373e-35,861,861,,
fixed,a.regionoccipital,0.24336787707350765,0.011533722266068388,2718,21.100549454835004,1.191986879037884e-91,861,861,,
fixed,a.regionparietal,-0.0576293101424479,0.011533722266068422,2718,-4.996592497462,6.205252467246099e-7,861,861,,
fixed,a.Spell_grouplow,0.18917906933359013,0.1717064882923816,296,1.1017584205173203,0.27146176871855854,861,861,,
fixed,a.hemisphereleft:regioncentral,-0.0074890066758575395,0.011533722266068611,2718,-0.6493139424632812,0.5161903394008757,861,861,,
fixed,a.hemisphereleft:regionfrontal,0.01868013708953714,0.0115337222660686,2718,1.619610448267234,0.10543199504770813,861,861,,
fixed,a.hemisphereleft:regionoccipital,-0.0018558048034739941,0.011533722266068532,2718,-0.16090250490369898,0.8721821472011196,861,861,,
fixed,a.hemisphereleft:regionparietal,-0.08001063045239294,0.011533722266068558,2718,-6.937103964067081,4.98318477846247e-12,861,861,,
fixed,b.(Intercept),-0.07842055096746739,0.025405857668591693,296,-3.0867114186983646,0.002215456805419987,861,861,,
fixed,b.Spell_grouplow,-0.04335292674341963,0.05768072165380958,296,-0.7516016703746692,0.4528878144571107,861,861,,
fixed,xs.(Intercept),13.509694799428326,4.454339595383474,296,3.032928790034312,0.002636492007539443,861,861,,
fixed,xs.Spell_grouplow,1.1573537007426813,7.261845237551817,296,0.15937460285684352,0.8734824391869547,861,861,,
random,intercepts,0.4080142,NA,NA,NA,NA,861,861,,
random,residuals,0.3166002,NA,NA,NA,NA,861,861,,
fixed,a.(Intercept),1.9344878989753935,0.08606365739648632,2718,22.47740750853068,9.178029114570314e-103,863,863,,
fixed,a.SexM,0.10228963675428954,0.0534555088272026,296,1.913547153483199,0.056642456137665054,863,863,,
fixed,a.hemisphereleft,-0.00792578617645283,0.005681343491545628,2718,-1.3950549175995333,0.16311326119989492,863,863,,
fixed,a.regioncentral,-0.597259852755791,0.011362686983091256,2718,-52.563258465587374,0,863,863,,
fixed,a.regionfrontal,0.16208547022752456,0.011362686983091244,2718,14.264713132441571,1.41721372236222e-44,863,863,,
fixed,a.regionoccipital,0.23018770885667406,0.011362686983091171,2718,20.25821086149928,4.2436360400689064e-85,863,863,,
fixed,a.regionparietal,-0.04878371941478767,0.011362686983091194,2718,-4.29332599651673,1.8218138332965824e-5,863,863,,
fixed,a.Spell_grouplow,-0.06731215960454998,0.17912386916365286,296,-0.3757855383474974,0.7073455089266378,863,863,,
fixed,a.hemisphereleft:regioncentral,-0.01944061173278378,0.01136268698309119,2718,-1.710916771861563,0.0872105821107827,863,863,,
fixed,a.hemisphereleft:regionfrontal,0.019290147608407266,0.011362686983091065,2718,1.6976748226113365,0.08968362584598175,863,863,,
fixed,a.hemisphereleft:regionoccipital,0.01121078604082183,0.011362686983091168,2718,0.9866316002108144,0.3239110922610561,863,863,,
fixed,a.hemisphereleft:regionparietal,-0.06800071499478991,0.01136268698309117,2718,-5.984562902769553,2.454748185358988e-9,863,863,,
fixed,b.(Intercept),-0.1357339303241401,0.040893191664809925,296,-3.3192305319847186,0.001015546696972839,863,863,,
fixed,b.Spell_grouplow,-0.025516817990633156,0.07448354541645738,296,-0.34258328934212,0.732155118336024,863,863,,
fixed,xs.(Intercept),9.052450816136194,2.3063020898913202,296,3.925093271958476,1.0787823573329271e-4,863,863,,
fixed,xs.Spell_grouplow,2.725884013969944,4.325541773517664,296,0.6301832595072066,0.529060871252655,863,863,,
random,intercepts,0.4148277,NA,NA,NA,NA,863,863,,
random,residuals,0.3119052,NA,NA,NA,NA,863,863,,
fixed,a.(Intercept),2.0199178694123914,0.06656929822339289,2718,30.343084925335432,2.0013141027752444e-174,864,864,,
fixed,a.SexM,-0.0882830041007506,0.05008134776072551,296,-1.7627920982187177,0.0789674744543993,864,864,,
fixed,a.hemisphereleft,0.0052472499114155895,0.005803074415243428,2718,0.9042189598038227,0.3659594443076364,864,864,,
fixed,a.regioncentral,-0.5748989641187127,0.011606148830486723,2718,-49.53399896170411,0,864,864,,
fixed,a.regionfrontal,0.15969341393952396,0.01160614883048665,2718,13.759380158907367,1.0809158601529044e-41,864,864,,
fixed,a.regionoccipital,0.21238841003605535,0.011606148830486596,2718,18.29964557047222,1.2258946842560851e-70,864,864,,
fixed,a.regionparietal,-0.03778291928226067,0.011606148830486664,2718,-3.255422606938634,0.0011461337978414753,864,864,,
fixed,a.Spell_grouplow,-0.021920069779704603,0.17957883619645967,296,-0.12206377011890196,0.9029313424381485,864,864,,
fixed,a.hemisphereleft:regioncentral,-0.024600763270490728,0.011606148830486714,2718,-2.1196318976946182,0.03412750848108033,864,864,,
fixed,a.hemisphereleft:regionfrontal,0.023272460046211637,0.011606148830486608,2718,2.005183664807088,0.04504239288598505,864,864,,
fixed,a.hemisphereleft:regionoccipital,0.02242105417178286,0.01160614883048657,2718,1.9318254917503839,0.05348487496174331,864,864,,
fixed,a.hemisphereleft:regionparietal,-0.08183612498766218,0.011606148830486648,2718,-7.051100772781558,2.2421967740807794e-12,864,864,,
fixed,b.(Intercept),-0.11898223576566197,0.027837586777721825,296,-4.274157696057275,2.5902328234061798e-5,864,864,,
fixed,b.Spell_grouplow,-0.022118049824165976,0.07510111373189908,296,-0.2945102772127249,0.7685744455975901,864,864,,
fixed,xs.(Intercept),11.659017201901609,2.6719786451802996,296,4.363439514358425,1.7706438263761297e-5,864,864,,
fixed,xs.Spell_grouplow,-1.0253644366414965,4.653986223952178,296,-0.22031961146862916,0.825774125881009,864,864,,
random,intercepts,0.3902848,NA,NA,NA,NA,864,864,,
random,residuals,0.3185883,NA,NA,NA,NA,864,864,,
fixed,a.(Intercept),2.0066662130252757,0.08175558518779666,2718,24.544698792331598,2.4799072506873376e-120,865,865,,
fixed,a.SexM,0.08117986623033167,0.055269790745523156,296,1.4687927190480132,0.14295094360383878,865,865,,
fixed,a.hemisphereleft,-0.007482248622068849,0.00564640769352696,2718,-1.3251343204718455,0.1852379877296595,865,865,,
fixed,a.regioncentral,-0.6011652051997585,0.01129281538705399,2718,-53.23430735341076,0,865,865,,
fixed,a.regionfrontal,0.13908693742490927,0.011292815387054107,2718,12.316409385772497,5.845821262526902e-34,865,865,,
fixed,a.regionoccipital,0.2270450702157952,0.011292815387053932,2718,20.105267148534047,6.257541992267204e-84,865,865,,
fixed,a.regionparietal,-0.03904368438846669,0.011292815387053949,2718,-3.4573915405742186,5.538103335782798e-4,865,865,,
fixed,a.Spell_grouplow,0.23570297711196578,0.24873276536290034,296,0.9476153122330943,0.34409830163155486,865,865,,
fixed,a.hemisphereleft:regioncentral,-0.006892449803292209,0.011292815387054053,2718,-0.6103393677358464,0.5416880507821784,865,865,,
fixed,a.hemisphereleft:regionfrontal,0.009542017684729261,0.01129281538705408,2718,0.8449635770782273,0.39820554574130207,865,865,,
fixed,a.hemisphereleft:regionoccipital,0.008613339389914815,0.011292815387053973,2718,0.7627273708723782,0.4456921916966293,865,865,,
fixed,a.hemisphereleft:regionparietal,-0.07211609503766725,0.011292815387053996,2718,-6.386015582999845,1.9957219371562647e-10,865,865,,
fixed,b.(Intercept),-0.12444742168535494,0.03166833989813459,296,-3.9297109379795896,1.0592868128289514e-4,865,865,,
fixed,b.Spell_grouplow,-0.2956341806200496,0.22051178963496454,296,-1.3406729005711793,0.18105466737151577,865,865,,
fixed,xs.(Intercept),11.703636648123286,2.5542002337538303,296,4.582113999309603,6.793443606398024e-6,865,865,,
fixed,xs.Spell_grouplow,-6.985357285448443,3.067952520266398,296,-2.276879201781743,0.02350702328379925,865,865,,
random,intercepts,0.4287125,NA,NA,NA,NA,865,865,,
random,residuals,0.3099873,NA,NA,NA,NA,865,865,,
fixed,a.(Intercept),1.9275511091762605,0.06753136629921427,2718,28.543049175634515,5.885372378009466e-157,866,866,,
fixed,a.SexM,0.07422287388795476,0.05301475270235509,296,1.4000418771105112,0.16254802871591806,866,866,,
fixed,a.hemisphereleft,-0.015200346725693472,0.005659642924090544,2718,-2.6857430635760537,0.007280872676054706,866,866,,
fixed,a.regioncentral,-0.619880455415076,0.011319285848181055,2718,-54.76321242604605,0,866,866,,
fixed,a.regionfrontal,0.17198808847502825,0.011319285848180979,2718,15.194252604078102,4.168792499981766e-50,866,866,,
fixed,a.regionoccipital,0.24219798414555982,0.011319285848181173,2718,21.396931519710417,5.316949313470193e-94,866,866,,
fixed,a.regionparietal,-0.06775508786967036,0.011319285848181166,2718,-5.985809421056148,2.4362629755495405e-9,866,866,,
fixed,a.Spell_grouplow,0.12657382269058912,0.23227854292328431,296,0.544922579148403,0.586217089411825,866,866,,
fixed,a.hemisphereleft:regioncentral,-0.0019023762723579336,0.011319285848181173,2718,-0.16806504384405266,0.8665446131743488,866,866,,
fixed,a.hemisphereleft:regionfrontal,0.019927250956168405,0.011319285848181062,2718,1.7604689221070065,0.0784407865034697,866,866,,
fixed,a.hemisphereleft:regionoccipital,-0.015671911651751195,0.01131928584818115,2718,-1.3845318390178696,0.16630931465896803,866,866,,
fixed,a.hemisphereleft:regionparietal,-0.05912524605756663,0.011319285848181091,2718,-5.2234078059851745,1.8895130298960137e-7,866,866,,
fixed,b.(Intercept),-0.09458852574897025,0.02330725089391781,296,-4.058330438861573,6.330164338474005e-5,866,866,,
fixed,b.Spell_grouplow,-0.14711525990811483,0.12822070598611093,296,-1.1473596154122765,0.25215954533016743,866,866,,
fixed,xs.(Intercept),20.28959340771739,9.06768849713632,296,2.237570623883372,0.025993026164235784,866,866,,
fixed,xs.Spell_grouplow,-13.61772357641031,9.357078122977924,296,-1.4553393054365587,0.1466350573708095,866,866,,
random,intercepts,0.4155532,NA,NA,NA,NA,866,866,,
random,residuals,0.3107139,NA,NA,NA,NA,866,866,,
fixed,a.(Intercept),1.9486462189486216,0.07711215332328092,2718,25.27028665350869,9.865466643987806e-127,867,867,,
fixed,a.SexM,-0.06663137281000622,0.052560694034770615,296,-1.2677034432979024,0.20590018983446493,867,867,,
fixed,a.hemisphereleft,-0.0091673741847896,0.0057300342306508874,2718,-1.5998812250984156,0.10974115658740749,867,867,,
fixed,a.regioncentral,-0.6031238441024268,0.011460068461301645,2718,-52.62829328978751,0,867,867,,
fixed,a.regionfrontal,0.15048607866655944,0.011460068461301823,2718,13.131342031220706,3.097822269589102e-38,867,867,,
fixed,a.regionoccipital,0.2318551920928534,0.011460068461301676,2718,20.231571292595792,6.78832384886114e-85,867,867,,
fixed,a.regionparietal,-0.030408044457221436,0.011460068461301763,2718,-2.653391169512032,0.008015137929617614,867,867,,
fixed,a.Spell_grouplow,-0.12140491729913634,0.15726984794264,296,-0.7719529133354002,0.44075818329539973,867,867,,
fixed,a.hemisphereleft:regioncentral,-0.00501421858471318,0.011460068461301742,2718,-0.43753827489295977,0.6617557881394531,867,867,,
fixed,a.hemisphereleft:regionfrontal,0.005137987088482639,0.011460068461301758,2718,0.44833825433351826,0.6539448327246133,867,867,,
fixed,a.hemisphereleft:regionoccipital,-0.006057426432455731,0.011460068461301846,2718,-0.5285680842928941,0.5971482610275284,867,867,,
fixed,a.hemisphereleft:regionparietal,-0.06282294856882366,0.011460068461301834,2718,-5.481899936371509,4.594352305827875e-8,867,867,,
fixed,b.(Intercept),-0.10704358144094839,0.033120746649774394,296,-3.231919333608306,0.0013683630984054327,867,867,,
fixed,b.Spell_grouplow,0.04291224979958433,0.062210760471843485,296,0.6897882211069637,0.4908678051538441,867,867,,
fixed,xs.(Intercept),10.39823833408936,2.908007306043068,296,3.5757263444562204,4.077530548760203e-4,867,867,,
fixed,xs.Spell_grouplow,77.72689221622682,811.5158666489732,296,0.09577987986505768,0.923760208791405,867,867,,
random,intercepts,0.4067619,NA,NA,NA,NA,867,867,,
random,residuals,0.3145784,NA,NA,NA,NA,867,867,,
fixed,a.(Intercept),1.9324489903552609,0.06526094646349961,2718,29.611108864871852,2.95659619825802e-167,868,868,,
fixed,a.SexM,-0.049471942190821266,0.0529748407871938,296,-0.9338761845374092,0.3511289378717922,868,868,,
